timestamp,actual_x,actual_y,actual_z,actual_qx,actual_qy,actual_qz,actual_qw,desired_x,desired_y,desired_z,desired_qx,desired_qy,desired_qz,desired_qw,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw,ee_vx,ee_vy,ee_vz,ee_wx,ee_wy,ee_wz,jv1,jv2,jv3,jv4,tau1,tau2,tau3,tau4,Ktx,Kty,Ktz,Krx,Kry,Krz,Dtx,Dty,Dtz,Drx,Dry,Drz,manip_condition_number,manip_det,manip_yoshikawa,manip_sigma_min,manip_sigma_max,eig0,eig1,eig2,eig3,eig4,eig5,contact_frame_id,contact_fx,contact_fy,contact_fz,contact_tx,contact_ty,contact_tz,contact_valid,waypoint_active
16.0,0.2879961340454279,0.0022788078071292617,0.15122379987623105,2.4072992483484786e-05,-0.00583126499136997,0.004128157114681127,0.9999744767182451,0.2815621898578627,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2879961340454279,0.0022788078071292617,0.15122379987623105,0.0,-0.011662695459416603,0.008256478059371906,-0.013448636973558366,0.0001308010645707122,-0.0002603701161634324,-7.879771069094123e-09,9.543526862457186e-07,0.000876191541099949,0.000876191541099949,-0.09398615818697834,0.12732177532902175,-0.03333466275682739,0.00023515664512794787,-0.4707955204834878,-0.319001749136679,-0.06686892135261012,30.821399999999997,25.325200000000002,32.1586,15.0,15.0,15.0,2.0328,1.8664,6.6502,0.8,0.8,0.8,inf,-1.6947990508571667e-44,0.0,0.0,1.7713373959304308,-1.1969206913103076e-16,1.9692465966628842e-16,0.006052448066762844,0.013469537378306085,1.0761790589730453,3.1376361702216,world,-0.19514607830903113,0.42463907227452363,-0.038859432119776896,3.8478284422024113e-05,-0.009610180324885668,-0.12006522032111096,1,0
16.1,0.28664731197080295,0.0022787742020680016,0.15119718756817938,2.420906089716443e-05,-0.005835653154343981,0.0041483686088761755,0.9999743674735211,0.2803139562516008,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.28664731197080295,0.0022787742020680016,0.15119718756817938,0.0,-0.011671472985756954,0.008296902293626118,-0.01354373194116754,9.779252254512862e-06,-0.00027704012396846233,9.472664323057454e-08,-1.1416847668199726e-05,0.0004447319797401048,0.0004447319797401048,-0.09462925576790784,0.12740053267171064,-0.03278269414444212,0.00027518557496195435,-0.4659597409164191,-0.31859063485666866,-0.06681332664788762,31.205,25.570933333333333,32.419533333333334,15.0,15.0,15.0,2.0478666666666667,1.8788,6.6838,0.8,0.8,0.8,inf,1.053132384438552e-40,1.0262223854694225e-20,0.0,1.7711493704855465,-2.879875706326067e-16,1.6066860222224684e-17,0.0061176065848614425,0.013279403667701598,1.075436338784651,3.1369700925713477,world,-0.1952769899566581,0.42949651215986384,-0.03859073770222931,3.850365827126874e-05,-0.009550289360431908,-0.12089689507686067,1,0
16.2,0.28528943999217726,0.0022784418804653317,0.1511689680459536,2.4346061347210217e-05,-0.005840515085027017,0.004168371149713696,0.9999742559050054,0.27905461910749285,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.28528943999217726,0.0022784418804653317,0.1511689680459536,0.0,-0.011681198068199467,0.008336908639096308,-0.013629184999138436,-7.511021880311578e-05,-0.0002929527460358008,1.62263926315972e-07,-1.946286975060968e-05,0.00014093119307312323,0.00014093119307312323,-0.09522329284143327,0.12737845881754628,-0.032174629522257296,0.00023140735879755654,-0.46108435307608703,-0.3181922075291639,-0.06675236712820637,31.575000000000003,25.808266666666672,32.67086666666667,15.0,15.0,15.0,2.0625333333333336,1.8908,6.715800000000001,0.8,0.8,0.8,inf,-9.73596173977858e-41,0.0,0.0,1.7709609908044195,-1.5099823339720435e-16,-2.1906290319637978e-17,0.006182503630500802,0.013089645139209738,1.0746923093086416,3.1363028309509713,world,-0.1952513304278024,0.434247164136205,-0.03824023800196169,3.844291182749787e-05,-0.009474244583935854,-0.12167915607461859,1,0
16.3,0.2839233251718586,0.0022770727943833917,0.15113927991152873,2.4475974001204674e-05,-0.005845842898974963,0.004186794217103234,0.9999741478037876,0.2777847308124318,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2839233251718586,0.0022770727943833917,0.15113927991152873,0.0,-0.011691854870501376,0.008373755984610652,-0.013706358970285914,-0.0001276372755302081,-0.0003064586308296445,2.4944759151291577e-07,-2.9788515636230972e-05,-4.729269022631289e-05,-4.729269022631289e-05,-0.09578129390504282,0.12726671032393003,-0.03151520597893616,0.00014985161421712762,-0.4561693344064911,-0.31780931732316786,-0.06668598252672506,31.923399999999994,26.0312,32.907799999999995,15.0,15.0,15.0,2.0766,1.9015999999999997,6.746,0.8,0.8,0.8,inf,8.850567524582675e-41,9.407745492190291e-21,1.4048198385126637e-08,1.7707724010616748,1.9735187786787468e-16,2.638204678784871e-16,0.006247072592001109,0.012900429078002491,1.0739474798330317,3.135634896361729,world,-0.19508229512412437,0.4388856385167384,-0.037810727246126434,3.829778984444155e-05,-0.009382626299195566,-0.12241096679687244,1,0
16.4,0.2825498368989918,0.002274887634745439,0.15110824383054527,2.460071764114754e-05,-0.005851574981668856,0.004204009883478606,0.9999740420460616,0.27650484838139405,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2825498368989918,0.002274887634745439,0.15110824383054527,0.0,-0.011703320177814714,0.008408188490676595,-0.013777048522723977,-0.0001497397346763428,-0.0003187563369771015,3.4117325634763903e-07,-4.057535301935436e-05,-0.000125280384240896,-0.000125280384240896,-0.09631338467621303,0.12708817524681426,-0.03081536735795355,4.2093873658188754e-05,-0.45122278298740276,-0.31743942366103406,-0.06661559384740208,32.25953333333334,26.246133333333336,33.13646666666667,15.0,15.0,15.0,2.0903333333333336,1.9122666666666668,6.774666666666667,0.8,0.8,0.8,inf,1.3169931971444545e-45,3.6290400895339455e-23,0.0,1.7705837527811226,-1.5342696296557522e-16,-9.919208597109397e-17,0.00631124352284544,0.0127119298905628,1.073202389359821,3.1349668256124836,world,-0.19478234590619514,0.44340514660972125,-0.037305330335782524,3.807000298889189e-05,-0.009276004732658109,-0.12309094020741784,1,0
16.5,0.28116977101029467,0.0022711704490056576,0.15107602306987714,2.47122807202394e-05,-0.005857699792113707,0.0042186588091197765,0.9999739444907058,0.2752155332131143,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.28116977101029467,0.0022711704490056576,0.15107602306987714,0.0,-0.011715570839712034,0.0084374874059856,-0.013839433675797357,-0.0001327662661931975,-0.0003306379984497924,3.9676444517242017e-07,-4.7022888528185786e-05,-5.941346661418102e-05,-5.941346661418102e-05,-0.09680602248672614,0.1268280875673478,-0.030069089643007293,-3.0013202372825846e-05,-0.446245860416403,-0.3170824232907672,-0.0665408168083467,32.58086666666666,26.451466666666665,33.355133333333335,15.0,15.0,15.0,2.1036666666666664,1.9229333333333332,6.801333333333333,0.8,0.8,0.8,inf,3.2831320884811702e-40,1.8119415245755506e-20,5.472864331184138e-09,1.770395186422754,2.9952243987547596e-17,6.677921791612512e-17,0.006374949149190851,0.012524310968057804,1.0724575238409442,3.1342991161088585,world,-0.19436052610265425,0.4477955116351843,-0.036727003420533824,3.776061035331168e-05,-0.009154887852708075,-0.12371584172835039,1,0
16.6,0.27978380490437216,0.0022657275549666524,0.15104272949392827,2.480823485503008e-05,-0.005864219995618468,0.004230330088407565,0.9999738569661397,0.27391735084383767,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.27978380490437216,0.0022657275549666524,0.15104272949392827,0.0,-0.011728612165081016,0.008460830896715345,-0.01389425641020489,-0.0001135770935617182,-0.00034036613270163954,4.726209584012941e-07,-5.5858542321568505e-05,1.4871625556772632e-05,1.4871625556772632e-05,-0.09726992431500224,0.1264933859537771,-0.02927932218049136,-6.357193415947916e-05,-0.44123735469122594,-0.3167417286191204,-0.06646138668153602,32.8776,26.6418,33.557,15.0,15.0,15.0,2.1151999999999997,1.9324,6.8262,0.8,0.8,0.8,inf,4.094532360584806e-40,2.0234950853868676e-20,0.0,1.7702068220449076,-4.7372054788576815e-17,5.1310067098357185e-17,0.006438127834339029,0.01233771521656031,1.0717132996904168,3.133632192814331,world,-0.1938292970802846,0.45205259429580247,-0.0360789000829147,3.737298675661137e-05,-0.009019953567513499,-0.12428741384033119,1,0
16.7,0.27839271858404013,0.0022592520291879825,0.15100844914633754,2.4895571375127006e-05,-0.005871074235581555,0.004240266343328023,0.9999737746605499,0.2726108706992566,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.27839271858404013,0.0022592520291879825,0.15100844914633754,0.0,-0.011742321497865572,0.008480704267626926,-0.013943251575876173,-0.00010393239052811337,-0.000349275204723764,5.53216947297183e-07,-6.523086608013762e-05,5.3747744476555014e-05,5.3747744476555014e-05,-0.09771468344994637,0.12610706772553829,-0.028457617487520796,-9.453930753352855e-05,-0.43620547798931547,-0.31641454583868,-0.06637880624811017,33.16066666666667,26.823,33.74953333333333,15.0,15.0,15.0,2.126266666666667,1.9414666666666667,6.8498,0.8,0.8,0.8,inf,1.1618443823441827e-40,1.0778888543556719e-20,0.0,1.7700187920038661,-5.357326442593112e-16,-8.17466160750646e-17,0.006500711851058719,0.012152298727329756,1.070970184734327,3.132966524046825,world,-0.19319988716750786,0.4561708023959017,-0.03536430572997231,3.69099413214596e-05,-0.00887182816978337,-0.12480584652393446,1,0
16.8,0.2769972122227671,0.002251311127931966,0.15097331131213662,2.4969211524459136e-05,-0.005878255344586692,0.004247613178188374,0.9999737012906542,0.2712966658447422,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2769972122227671,0.002251311127931966,0.15097331131213662,0.0,-0.011756684459442942,0.008495398681355404,-0.013984480791131518,-8.428470136953162e-05,-0.0003581051960550529,5.966185082213434e-07,-7.022674008828542e-05,0.00013026327613646947,0.00013026327613646947,-0.09812522109364977,0.125652175998526,-0.027597184179235797,-9.256814571196749e-05,-0.4311508370551622,-0.3161008615906661,-0.06629261297354226,33.42733333333333,26.993,33.93086666666666,15.0,15.0,15.0,2.136933333333333,1.9501333333333333,6.8718,0.8,0.8,0.8,inf,-5.580417608288257e-44,0.0,0.0,1.7698312167737285,-4.68129732008919e-16,-7.960535031003751e-18,0.006562634972600209,0.011968207391151512,1.0702285908876328,3.1323025358667764,world,-0.19247988118187656,0.46013748927112486,-0.034586188245051004,3.637292877622356e-05,-0.008711047229111778,-0.1252672365795106,1,0
16.9,0.2755978670605298,0.002241950238536493,0.1509373899702887,2.5029334826797846e-05,-0.005885767199385397,0.004252406546816688,0.9999736367307728,0.2699753127339784,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2755978670605298,0.002241950238536493,0.1509373899702887,0.0,-0.011771708804323251,0.008504986046654395,-0.014018921557594884,-7.860112764527913e-05,-0.0003651323005850848,6.607230596282411e-07,-7.768468106117074e-05,0.00015413455692865182,0.00015413455692865182,-0.09851297156752264,0.12513633667706175,-0.026701052600337418,-7.396460699727651e-05,-0.4260716889999,-0.31580421832239014,-0.06620253932389644,33.66760000000001,27.1474,34.0942,15.0,15.0,15.0,2.1464000000000003,1.9575999999999998,6.892,0.8,0.8,0.8,inf,-8.836415462393136e-41,0.0,0.0,1.7696441964104217,-1.0257011431679544e-15,-1.718184940607905e-16,0.006623834770486599,0.011785568704623309,1.0694888618597334,3.1316405818890876,world,-0.19168051893149535,0.46395038807741923,-0.033747673802929735,3.5765802402981055e-05,-0.00853830502568294,-0.12567339985851564,1,0
17.0,0.2741953834364034,0.002231852254368323,0.15090073637920298,2.508301373754096e-05,-0.005893552784095517,0.004255896547212711,0.9999735760263881,0.2686473909561108,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2741953834364034,0.002231852254368323,0.15090073637920298,0.0,-0.011787280559644873,0.008511966621857603,-0.014048310516438876,-8.91073203445585e-05,-0.0003716907571213214,7.304088417860839e-07,-8.580757349085227e-05,0.00011621909432024791,0.00011621909432024791,-0.09888670113483941,0.12458122706594837,-0.025780336613226436,-7.562174734004182e-05,-0.42097606972417706,-0.31552173388316346,-0.06611004416568374,33.8932,27.292066666666663,34.24753333333334,15.0,15.0,15.0,2.1554666666666664,1.9646666666666666,6.910666666666666,0.8,0.8,0.8,inf,-9.760041009599208e-45,0.0,0.0,1.7694578451269025,-5.182571986313036e-16,5.4887688316510856e-17,0.006684240147612639,0.01160452720072599,1.068751400259848,3.130981065681141,world,-0.19081148219509766,0.4676059738840451,-0.03285191791632891,3.509180495130664e-05,-0.008354222562044994,-0.12602467906732803,1,0
17.1,0.27279039097279795,0.002220519246927893,0.15086344317738287,2.5124359880812222e-05,-0.00590160197740922,0.004257097440729194,0.9999735234416193,0.2673134829815193,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.27279039097279795,0.002220519246927893,0.15086344317738287,0.0,-0.011803379432397053,0.008514368876571863,-0.014070523002449136,-8.866312484109699e-05,-0.00037903513006717687,7.244639566771289e-07,-8.508516139586406e-05,0.000119402926299201,0.000119402926299201,-0.09922952296616444,0.1239675391258853,-0.02482310440531205,-6.199643645119232e-05,-0.4158645692352303,-0.31525384261071454,-0.06601495448939378,34.1012,27.42473333333333,34.388866666666665,15.0,15.0,15.0,2.1641333333333335,1.9713333333333332,6.927333333333333,0.8,0.8,0.8,inf,-1.2015424879259118e-40,0.0,0.0,1.7692722666336864,-2.416529121372029e-16,7.853907472578193e-17,0.006743778428468594,0.011425221393006066,1.0680165587294703,3.1303243534791028,world,-0.18987845038289383,0.4710917685434298,-0.03190167799530355,3.4352741500969206e-05,-0.008159311399043577,-0.12631695127758166,1,0
17.2,0.27138340518566006,0.002207895786599304,0.1508255502917718,2.51525216890992e-05,-0.005909939173890736,0.004255856767923987,0.9999734794830724,0.2659741739063277,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.27138340518566006,0.002207895786599304,0.1508255502917718,0.0,-0.011820054204848841,0.008511887884396609,-0.014086650207545284,-9.7553490803671e-05,-0.0003838629475050102,8.180819494692964e-07,-9.610819634795278e-05,8.617271700208021e-05,8.617271700208021e-05,-0.09955269031878557,0.12330365324866675,-0.023847074607961073,-4.445082849480458e-05,-0.41073427348526903,-0.31500313768663446,-0.06591608229305171,34.2816,27.54,34.5116,15.0,15.0,15.0,2.1716,1.9768,6.9422,0.8,0.8,0.8,inf,1.6738049074803373e-41,4.091216087522556e-21,0.0,1.76908754492214,-2.3214156254019885e-16,1.868738000641824e-17,0.006802377196100882,0.011247775600012645,1.0672846256895132,3.1296707415986442,world,-0.18889103217381462,0.47440524365982556,-0.030899775890245826,3.355260888147857e-05,-0.007954222964767225,-0.12655180480757178,1,0
17.3,0.2699750682846314,0.0021946539179758875,0.1507870789966941,2.517455677014889e-05,-0.005918496261713347,0.004253426377400698,0.9999734392134092,0.264630051195761,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2699750682846314,0.0021946539179758875,0.1507870789966941,0.0,-0.011837168712417264,0.008507027405011414,-0.014098320523064027,-0.00011687197297037866,-0.0003890269418393979,8.786662462417977e-07,-0.00010328461495317035,1.1882921619457295e-05,1.1882921619457295e-05,-0.0998648467015692,0.1226088567158911,-0.02284729836671653,-5.1857252802791594e-05,-0.4055937645613979,-0.31476771951470967,-0.06581565863009536,34.4464,27.645599999999998,34.623733333333334,15.0,15.0,15.0,2.1781333333333333,1.9818666666666667,6.9555333333333325,0.8,0.8,0.8,inf,1.2639362695127905e-44,1.124249202584903e-22,0.0,1.7689037796084877,-5.2010854764948164e-17,3.2767429421837213e-16,0.006859951005012466,0.011072336635545828,1.0665559523622807,3.1290205815131933,world,-0.18785703717883845,0.4775429554755498,-0.02984899999683046,3.269478343769542e-05,-0.0077395210622278,-0.12672948822057006,1,0
17.4,0.2685659766773117,0.0021803197719175082,0.1507480929741086,2.518480258766022e-05,-0.005927277469926354,0.004248853367669189,0.9999734066426867,0.2632817044264636,0.02,0.14999999999999997,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2685659766773117,0.0021803197719175082,0.1507480929741086,0.0,-0.011854731365318118,0.008497881584701439,-0.014102983572177357,-0.00012270482723161517,-0.00039471198726529193,9.049937849501415e-07,-0.0001064938351306409,-1.1132620491604252e-05,-1.1132620491604252e-05,-0.10014542130663145,0.12186109459865123,-0.021822170972438562,-4.648720876232682e-05,-0.4004429260349131,-0.3145475851877918,-0.06571295775694885,34.5924,27.7396,34.72306666666667,15.0,15.0,15.0,2.183466666666667,1.9865333333333335,6.966866666666666,0.8,0.8,0.8,inf,6.043623262416966e-45,7.774074390187533e-23,0.0,1.7687210629832644,-7.483205091445371e-17,1.8191815614852107e-16,0.006916406808192659,0.010899053444839732,1.0658308541826917,3.1283741986406484,world,-0.18677979406584422,0.48049652944131754,-0.028751696792564743,3.178158070349573e-05,-0.0075156484929138475,-0.12684724293088986,1,0
17.5,0.267156614822865,0.002164718246786957,0.15070860266141692,2.5180943668016555e-05,-0.005936292138867724,0.0042417510536659235,0.9999733833205567,0.2619297250278919,0.019999999999999997,0.14999999999999997,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.267156614822865,0.002164718246786957,0.15070860266141692,0.0,-0.011872760825163172,0.008483677032816493,-0.014102088869929067,-0.00013452846626147203,-0.00039922405202013483,9.504726158534856e-07,-0.00011203276708320054,-5.8344389800114146e-05,-5.8344389800114146e-05,-0.10040898421013575,0.12107061264063157,-0.02077366522935455,-3.779933337619982e-05,-0.3952798203202184,-0.314346017971257,-0.065607628537673,34.7102,27.8144,34.8026,15.0,15.0,15.0,2.1882,1.9906000000000001,6.9764,0.8,0.8,0.8,inf,-1.622537345589188e-44,0.0,0.0,1.7685394682556899,-9.294543024629866e-16,5.078730194272836e-17,0.006971644977253703,0.010728068344594818,1.065109584092952,3.127731850778118,world,-0.1856672749347872,0.4832630413752224,-0.027610197943392437,3.081695638919262e-05,-0.0072831743082920316,-0.12690661739314524,1,0
17.6,0.26574758632274603,0.0021485368399915003,0.15066861221397318,2.5170454432296688e-05,-0.005945494081355237,0.004233421755428444,0.9999733639486691,0.2605747060228934,0.019999999999999997,0.14999999999999997,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.26574758632274603,0.0021485368399915003,0.15066861221397318,0.0,-0.011891164780776895,0.00846701845611708,-0.014096984094529898,-0.00015520009200629893,-0.0004037446797662556,1.0024454354446344e-06,-0.00011839131865448715,-0.00014122398744961386,-0.00014122398744961386,-0.10066157777453619,0.12025435551310845,-0.01971117330111411,-5.232697710587013e-05,-0.3901115220633421,-0.3141603387951203,-0.06550090626554382,34.81153333333334,27.879066666666667,34.871399999999994,15.0,15.0,15.0,2.1923333333333335,1.9940666666666669,6.9846666666666675,0.8,0.8,0.8,inf,3.983160273186643e-45,6.311228306111769e-23,0.0,1.7683590833673852,-1.3608453301068248e-16,-9.525128035244821e-17,0.007025545153036895,0.010559553229710042,1.0643924537751728,3.1270938477279393,world,-0.1845254719175717,0.4858377740486967,-0.026426879385157056,2.980424786681827e-05,-0.007042587098138253,-0.12690763711671968,1,0
17.7,0.2643394906239428,0.002131309015373293,0.15062815735793098,2.5147600670072318e-05,-0.00595488112616499,0.004222910586716397,0.9999733525372305,0.25921724176758754,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2643394906239428,0.002131309015373293,0.15062815735793098,0.0,-0.011909938841665963,0.008445996030956414,-0.014084664887182385,-0.00016200955608582513,-0.0004090156610314804,1.0226072472347466e-06,-0.00012107310109153724,-0.00017058222949739197,-0.00017058222949739197,-0.10087905291048559,0.1193870601013188,-0.0186290846104188,-5.133115938781996e-05,-0.3849384155968707,-0.3139910695215523,-0.06539248596570281,34.89286666666667,27.931733333333337,34.9274,15.0,15.0,15.0,2.195666666666667,1.9967333333333335,6.991333333333333,0.8,0.8,0.8,inf,-1.514834149037463e-44,0.0,0.0,1.7681799939548617,-5.480005144761401e-17,-2.2206993845790252e-17,0.007077967178262454,0.010393697660338944,1.06367976100647,3.1264604910222147,world,-0.18335515704650765,0.48821299543577706,-0.025203764048362973,2.8745999346746845e-05,-0.006794273807299973,-0.12684790020966374,1,0
17.8,0.26293280906251204,0.002112909532586647,0.1505872258677673,2.5110607264811748e-05,-0.005964464456045635,0.004209923331222765,0.9999733501842714,0.25785792769066124,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.26293280906251204,0.002112909532586647,0.1505872258677673,0.0,-0.011929105359466475,0.008420021309416548,-0.014067033108227933,-0.00017319720312809354,-0.0004133460765093906,1.060051701914851e-06,-0.00012589358285839541,-0.00021816917493823593,-0.00021816917493823593,-0.101079376213636,0.1184820190500709,-0.017528540882148627,-4.6427357956081274e-05,-0.3797587557487509,-0.31384112321781943,-0.0652819448300503,34.9454,27.965200000000003,34.963,15.0,15.0,15.0,2.1978,1.9982000000000002,6.9956,0.8,0.8,0.8,inf,2.257544228549809e-44,1.502512638399361e-22,1.3083098178573032e-09,1.7680022661504544,1.71167457950181e-18,1.5949715016215374e-16,0.007128750262181637,0.010230698553465969,1.0629717390506965,3.1258320131131425,world,-0.1821629120882844,0.4903875445659712,-0.02394273954497741,2.7646183573731248e-05,-0.006538728564333319,-0.12672940885235154,1,0
17.9,0.26152812618233146,0.0020939844269056863,0.15054580980867047,2.5066647111533792e-05,-0.005974202597170918,0.00419570289479397,0.9999733518210423,0.2564973600321944,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.26152812618233146,0.0020939844269056863,0.15054580980867047,0.0,-0.011948581447184798,0.008391580167260493,-0.014045406579576175,-0.00019380550595862273,-0.00041780586386686545,1.1035970070128018e-06,-0.00013150933200933856,-0.0003043113324591249,-0.0003043113324591249,-0.10126867857696782,0.11755537223249535,-0.016418207618025413,-6.19710505480454e-05,-0.37457963614933165,-0.31370771194795505,-0.0651704361398814,34.98166666666667,27.988266666666668,34.98753333333333,15.0,15.0,15.0,2.1992666666666665,1.9992666666666667,6.9985333333333335,0.8,0.8,0.8,inf,4.406666069734316e-45,6.638272418132835e-23,0.0,1.7678259789519293,-1.1636654581463022e-16,-1.119388396979915e-17,0.007177695298786563,0.010070798838899471,1.062268670526846,3.125208691857347,world,-0.18095354519301868,0.49235810637580885,-0.022645811171675433,2.650820769034064e-05,-0.006276373517237444,-0.12655270193806983,1,0
18.0,0.2601260044940975,0.0020740657860873705,0.1505039332906423,2.500984237691925e-05,-0.005984092404745868,0.004179276398171225,0.9999733614758881,0.2551361355821293,0.019999999999999997,0.14999999999999997,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2601260044940975,0.0020740657860873705,0.1505039332906423,0.0,-0.011968360766729823,0.008358726793932014,-0.014016932651284416,-0.00020089752259986845,-0.00042299263670486057,1.1186374708588537e-06,-0.000133825574860481,-0.00033743030474770895,-0.00033743030474770895,-0.10142385175633017,0.11658309155525746,-0.015293070049007498,-5.917090642751229e-05,-0.36940128684071905,-0.31359136829268197,-0.06505768399177332,34.998333333333335,27.998933333333333,34.998866666666665,15.0,15.0,15.0,2.1999333333333335,1.9999333333333333,6.999866666666667,0.8,0.8,0.8,inf,4.89586781045363e-45,6.997047813509373e-23,6.262352119066911e-09,1.7676512070156312,3.921705406318183e-17,1.258810947497374e-16,0.007224559550632162,0.009914281787542676,1.0615708158550903,3.1245907896638174,world,-0.17972719513668262,0.49411680161494165,-0.021314731107554642,2.5334724661417185e-05,-0.006007546055933124,-0.1263154721684252,1,0
18.1,0.2587269191288898,0.0020530758980271163,0.15046157586708758,2.4938940605250393e-05,-0.005994142253693925,0.00416044125596139,0.9999733798283069,0.2537748514184985,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2587269191288898,0.0020530758980271163,0.15046157586708758,0.0,-0.011988460059050013,0.008321056008333546,-0.013982902678069406,-0.0002106388548484339,-0.0004274797402918295,1.147617985888165e-06,-0.0001379141658947869,-0.00038211122362189967,-0.00038211122362189967,-0.10155765324876004,0.11557370837443723,-0.014153974066296296,-5.231096524129456e-05,-0.36422128209092325,-0.31349530393876923,-0.0649432721675211,34.985,27.9904,34.9898,15.0,15.0,15.0,2.1994,1.9994,6.9988,0.8,0.8,0.8,inf,5.340324122459259e-42,2.310914131347e-21,0.0,1.7674780097825253,-2.0407603235252542e-16,-8.293513096964042e-17,0.007269045452538892,0.00976147514748735,1.0608783877434786,3.1239785150647967,world,-0.1784884223167628,0.4956635970818415,-0.019951209574319496,2.4129668831752882e-05,-0.005732687270923432,-0.1260199585794556,1,0
18.2,0.2573314883355933,0.002031632407053771,0.1504187151038163,2.4860960844255654e-05,-0.006004315612866473,0.0041404052008972925,0.9999734019566351,0.25241410464552705,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2573314883355933,0.002031632407053771,0.1504187151038163,0.0,-0.01200880632098137,0.008280983338530667,-0.013944684594357654,-0.0002292662439595416,-0.00043221213916958164,1.1827551990811438e-06,-0.000142824603663428,-0.00046378107233967914,-0.00046378107233967914,-0.10167674615269663,0.11454334262422355,-0.013009425972406388,-6.384718249528741e-05,-0.3590474305094373,-0.3134165184848151,-0.0648283350708387,34.955266666666674,27.971466666666668,34.96966666666667,15.0,15.0,15.0,2.1982,1.9984666666666668,6.9964,0.8,0.8,0.8,inf,3.187040640529661e-45,5.645388065075475e-23,4.652494048876485e-09,1.7673064633930908,2.1645700874831104e-17,1.8522925659462652e-16,0.007310773202193796,0.009612798910541297,1.0601916666991955,3.1233721355509942,world,-0.17724029632609126,0.49699627691329695,-0.018557006694407255,2.289652567376269e-05,-0.005452186650736111,-0.12566705683596097,1,0
18.3,0.2559402749334052,0.0020092884498084853,0.15037536555439754,2.4770157086555415e-05,-0.00601460822205461,0.00411822317783621,0.9999734317031788,0.25105449213172276,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.2559402749334052,0.0020092884498084853,0.15037536555439754,0.0,-0.012029390985625376,0.008236618623876701,-0.013899651286371866,-0.00023392124265995306,-0.00043762464602479676,1.1927225071934082e-06,-0.00014480402569960922,-0.0004895641961621605,-0.0004895641961621605,-0.10175969674885733,0.11346972935547671,-0.011854841544346966,-5.625554891927387e-05,-0.35388001366690663,-0.31335547465127234,-0.06471261639411517,34.90593333333334,27.940133333333335,34.93633333333333,15.0,15.0,15.0,2.1962,1.9971333333333334,6.9924,0.8,0.8,0.8,inf,-1.5154031378703173e-46,0.0,9.588336306738763e-09,1.767136635990028,9.193619313112474e-17,5.539464422670244e-16,0.007349262714861833,0.009468767905666954,1.0595108949746617,3.122771890258153,world,-0.1759821530421091,0.49810775603858415,-0.01713368767435618,2.163809384086611e-05,-0.005166351962058579,-0.1252547997386679,1,0
