stamp_sec,stamp_nsec,valid,fx,fy,fz,magnitude
363,229000000,1,0.15646075928007158,0.4952400376158129,0.0019885493116264933,0.5193713684643899
363,249000000,1,0.1564209596144643,0.4956325483910334,0.0023986825102349785,0.5197354070188838
363,269000000,1,0.15638110104612085,0.496015388983826,0.0028090605217443395,0.5200905745100445
363,289000000,1,0.15634109296374746,0.4963882159904365,0.00321962986106981,0.5204365132652681
363,309000000,1,0.1563011438957964,0.49675168285674914,0.0036303464987546183,0.5207739062394042
363,329000000,1,0.15626145918361234,0.4971061809492215,0.004041157623862033,0.5211031852896821
363,349000000,1,0.15622223331841464,0.49745180244808523,0.004452006614328707,0.5214244933878117
363,369000000,1,0.156183641444744,0.49778879542694676,0.0048628353299650946,0.5217381161799446
363,389000000,1,0.15614583561365203,0.498117699263505,0.005273586031382616,0.5220446101710884
363,409000000,1,0.1561086513677037,0.49843822613488775,0.00568418650349385,0.5223436476885148
363,429000000,1,0.15607135127637314,0.49874849736113486,0.006094545298556525,0.5226332115275675
363,449000000,1,0.15603413544368971,0.4990490466593201,0.006504635460309116,0.522913867360302
363,469000000,1,0.15599720768689482,0.49934040932701584,0.0069144174042895835,0.5231861832665506
363,489000000,1,0.15596076380797064,0.4996228494365031,0.007323844215895179,0.5234504658711414
363,509000000,1,0.15592498405992708,0.4998965342832475,0.007732866063993147,0.523706924586695
363,529000000,1,0.1558900271444424,0.5001618363263501,0.00814143267328349,0.5239559580789356
363,549000000,1,0.15585603013188026,0.5004192499258033,0.008549495515282848,0.5241980748708822
363,569000000,1,0.15582226769926652,0.5006668108876067,0.008956946393603293,0.5244311790158994
363,589000000,1,0.15578862932025106,0.5009042481167479,0.009363745327777423,0.5246549747533618
363,609000000,1,0.15575530776449822,0.5011321492090668,0.00976986854064713,0.5248700764941868
363,629000000,1,0.1557224926359137,0.5013508639151132,0.01017528147628653,0.525076870385941
363,649000000,1,0.15569036135327213,0.5015605572945087,0.010579944171276019,0.5252755624151555
363,669000000,1,0.1556590717200307,0.501761540696209,0.010983814733357387,0.525466492287255
